Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC 
10/01/2024 20:00;38;12;6;12,4;18,4;0,3;0,41;11,3;0,7;106;0;58,6;563;0;0;2,3
10/01/2024 21:00;21;12;5,4;11,4;16,8;0,2;0,35;11,6;1,3;117;0;65;564;0;0;2,6
10/01/2024 22:00;26;11;4,1;6,7;10,8;0,2;0,27;16,7;1,3;122;0;69;564;0;0;1,9
10/01/2024 23:00;29;9;4,3;9,4;13,7;0;0,29;13,3;1,3;112;0;69,7;565;0;0;2
11/01/2024 0:00;23;18;4,4;10,3;14,7;0,1;0,29;11,7;1,4;110;0;69,9;565;0;0;2,2
11/01/2024 1:00;25;10;4,2;7,2;11,4;1,2;0,28;10,4;1,4;111;0;67,7;564;0;0;1,9
11/01/2024 2:00;17;10;2,8;3,3;6,1;1;0,19;13,5;1,2;93;0;66,6;564;0;0;1,2
11/01/2024 3:00;16;16;22,4;11,7;34;1,4;0,36;6;0,5;77;0;68,2;563;0;0;4,9
11/01/2024 4:00;24;18;47,7;15,4;63,1;2,9;0,34;2,6;0,4;77;0;70,1;563;0;0;8,7
11/01/2024 5:00;39;12;26,5;13,8;40,4;1;0,34;2,4;0,4;77;0;71,4;564;0;0;4,3
11/01/2024 6:00;23;20;67,5;18,1;85,7;2,3;0,73;2,8;0,4;77;0;74,6;564;0;0;9,7
11/01/2024 7:00;42;26;124,1;25,1;149,2;3,6;1,83;3,8;0,9;40;0;78,3;564;17;0;15
11/01/2024 8:00;65;17;37,3;14,7;52;2,4;0,61;8,3;1,1;84;0;56,7;565;163;0;5,2
11/01/2024 9:00;38;5;14,8;6,7;21,4;0,5;0,26;15;1,4;102;0;42,7;565;355;0;2,3
11/01/2024 10:00;19;8;13,9;7,1;21;0,3;0,41;17,4;1,3;95;0;37,3;565;527;0;3,9
11/01/2024 11:00;26;9;12,5;8,8;21,3;0,4;0,48;25,3;1,1;110;0;33,8;564;632;0;2,9
11/01/2024 12:00;22;7;5,4;3,6;9;0,4;0,33;29,5;1,2;141;0;31,8;564;520;0;1,6
11/01/2024 13:00;0;27;9,8;12,8;22,6;2;0,6;37,8;2,7;232;0;41,8;564;326;0;5,5
11/01/2024 14:00;70;32;11,5;12,8;24,3;2,3;0,63;38,2;4,1;231;0;51,2;563;431;0;5,3
11/01/2024 15:00;77;31;13,5;14,6;28,2;1,8;0,71;35;4,2;238;0;56,4;563;270;0;6,3
11/01/2024 16:00;82;26;13,1;15,3;28,4;1,6;0,7;31,9;4,1;245;0;62,6;562;172;0,1;5,7
11/01/2024 17:00;79;33;16,4;21,5;37,9;1,8;0,92;23,4;2,2;256;0;71,4;563;69;0;6,6
11/01/2024 18:00;57;29;15,5;24,2;39,8;1,8;1,03;18,4;1,7;241;0;68,1;563;32;0;11,7
11/01/2024 19:00;53;39;28,9;35,5;64,3;4,8;1,64;7,9;0,9;269;0;70,9;563;0;0;11
11/01/2024 20:00;82;38;30,2;39,6;69,8;3;1,68;3,9;0,1;83;0;74,7;563;0;0;10,5
11/01/2024 21:00;82;28;16,2;22,7;39;1,9;0,89;5,2;0,6;108;0;74;564;0;0;7
11/01/2024 22:00;53;19;6,3;14,9;21,2;0,9;0,58;9,7;1;125;0;70,9;564;0;0;3,3
11/01/2024 23:00;39;34;14,3;20,5;34,7;3,9;0,85;5,1;0,5;217;0;69,9;564;0;0;6,3
12/01/2024 0:00;67;24;8,8;16,6;25,3;1,9;0,59;5,9;0,3;165;0;68,9;564;0;0;5,3
12/01/2024 1:00;39;13;5,4;11,3;16,7;1,9;0,42;7;1,1;139;0;66,4;564;0;0;2,9
12/01/2024 2:00;22;19;5,2;11,8;17;3,1;0,42;6,2;0,7;121;0;67,6;563;0;0;3,3
12/01/2024 3:00;25;20;9,1;13,3;22,4;1,6;0,4;4,1;0,7;137;0;65,9;563;0;0;5,3
12/01/2024 4:00;30;19;8,1;13,1;21,2;1,2;0,44;3,5;0,7;136;0;69,8;563;0;0,4;3,9
12/01/2024 5:00;30;21;27,8;15,5;43,2;2,3;0,59;3,1;0,4;95;0;72,9;563;0;0,4;5,2
12/01/2024 6:00;0;42;101;24;125;3;1,44;3,4;0,8;264;0;76,1;563;0;0;17,2
12/01/2024 7:00;62;25;53,8;21,1;74,9;3;1,12;3,3;0,5;247;0;77,3;564;22;0;11,1
12/01/2024 8:00;50;28;33;16,3;49,3;3,9;0,89;7,1;0,6;103;0;63,3;564;169;0;8,1
12/01/2024 9:00;59;26;21,1;13,8;34,9;2,6;0,75;16,3;0,5;53;0;50,2;564;341;0;5,5
12/01/2024 10:00;54;39;25,5;26;51,5;2;1,08;24,3;0,5;306;0;49;564;416;0;11,1
12/01/2024 11:00;78;32;11,7;19,4;31,1;1,4;0,73;37,8;0,9;178;0;44;564;524;0;7,7
12/01/2024 12:00;53;14;3,9;3,5;7,4;1,1;0,41;31,4;1,6;153;0;39,5;564;226;0;2,1
12/01/2024 13:00;22;10;5,9;4,3;10,2;1;0,43;28;1,5;146;0;38;563;294;0;2,1
12/01/2024 14:00;32;18;8,1;7,4;15,6;1,6;0,57;30;2,1;224;0;43,8;563;345;0;3,7
12/01/2024 15:00;39;22;11,2;10,7;21,9;2,2;0,72;0;3,7;235;0;48,8;562;570;0;5,6
12/01/2024 16:00;56;20;10,8;11,2;22;1,8;0,66;0;4,2;253;0;56,3;562;285;0;5,1
12/01/2024 17:00;46;22;11,3;13,8;25,1;1,6;0,77;0;3,2;249;0;64,1;562;43;0;6,1
12/01/2024 18:00;50;22;14,7;19,5;34,2;2,3;1,01;21,1;2,5;250;0;66,4;563;7;0;5,4
12/01/2024 19:00;50;30;22,2;28,5;50,7;2,7;1,48;10,5;1,4;271;0;70,1;563;0;0;6,6
12/01/2024 20:00;72;34;15,2;27,7;42,9;2,3;1,22;8,2;0,8;268;0;71,4;563;0;0;7,1
12/01/2024 21:00;67;26;4,7;15,1;19,7;1,3;0,67;12,9;0,2;177;0;69,5;564;0;0;3,9
12/01/2024 22:00;37;27;7,3;13,4;20,7;2;0,7;15,2;0,3;219;0;69,7;564;0;0;4,5
12/01/2024 23:00;48;26;3,1;8,4;11,5;1,9;0,56;18,4;0,4;151;0;68,9;564;0;0;3,2
13/01/2024 0:00;43;23;9,6;19,4;29;4,8;0,72;10,9;0,5;312;0;71,4;564;0;0;5,4
13/01/2024 1:00;48;22;7,2;16,2;23,5;2,2;0,62;14,6;1,8;260;0;76,6;564;0;0;4
13/01/2024 2:00;35;17;2,9;6,8;9,7;1,1;0,44;23,2;1,4;221;0;79,7;564;0;8,8;1,8
13/01/2024 3:00;15;7;3,1;5,4;8,5;1;0,39;23,7;1,2;225;0;80,4;563;0;0,9;1,5
13/01/2024 4:00;15;15;3,1;5,9;9;0,8;0,42;20,7;0,4;246;0;82,4;563;0;0;1,9
13/01/2024 5:00;17;17;10,5;16,9;27,4;1,2;0,59;11,9;0,6;262;0;82,8;563;0;0;4,3
13/01/2024 6:00;26;21;30,7;25,4;56;2;1,02;6,4;1,3;261;0;80,7;564;0;0;7
13/01/2024 7:00;36;21;42,2;25,1;67,2;2,7;1,44;4,7;0,6;325;0;79,8;564;10;0;8,4
13/01/2024 8:00;61;32;31,2;20,9;52,1;4,7;1,12;6,7;0,2;352;0;78,9;564;96;0;8
13/01/2024 9:00;57;33;17,1;12,3;29,4;4,6;0,66;17;0,6;110;0;61,4;565;321;0;5,7
13/01/2024 10:00;56;30;14,2;14,2;28,4;2,5;0,77;28,3;0,6;303;0;48,2;564;501;0;6,8
13/01/2024 11:00;52;33;14,6;24,3;38,9;2,3;1;41,3;0,9;273;0;43,4;564;531;0;8,2
13/01/2024 12:00;62;40;12,1;20,1;32,3;3,4;0,86;36,9;3,7;226;0;52,8;564;376;0;6,9
13/01/2024 13:00;77;46;10,4;14;24,4;2,7;0,79;35,2;4;223;0;58,3;564;348;0;5,5
13/01/2024 14:00;78;39;10,9;11,9;22,7;1,7;0,85;40;4,1;227;0;58,6;563;479;0;4,2
13/01/2024 15:00;58;37;8;10;18;2,2;0,89;43,2;3,8;235;0;55,8;563;392;0;3,9
13/01/2024 16:00;62;33;9,8;15,1;24,9;2,3;0,82;36,7;3;257;0;61,3;562;216;0;4,5
13/01/2024 17:00;55;30;10,1;13,9;24;2;0,79;34,1;2,5;249;0;61,6;563;170;0;3,5
13/01/2024 18:00;58;32;12;18,8;30,8;2;0,93;27;2,5;244;0;64,6;563;34;0;4,4
13/01/2024 19:00;52;34;12,8;24,1;36,8;3,4;1,03;19,3;1,6;231;0;70,6;563;0;0;4,6
13/01/2024 20:00;63;43;28,4;36,4;64,8;7,9;1,5;9,2;1;278;0;71,6;564;0;0;8,8
13/01/2024 21:00;89;45;20,2;34,1;54,3;7,7;1,4;7,9;0,7;291;0;72,4;564;0;0;8,3
13/01/2024 22:00;85;49;38,1;40,8;79;5,7;1,76;4,8;0,9;307;0;73,8;565;0;0;9,9
13/01/2024 23:00;93;45;24,3;34,1;58,4;3,3;1,39;5,2;0,7;223;0;74;565;0;0;8,5
14/01/2024 0:00;82;32;13,8;25,1;38,9;2,3;0,94;4,3;0,4;180;0;75;565;0;0;6,2
14/01/2024 1:00;56;33;11,5;16;27,5;1,6;0,59;4,3;0,4;174;0;69,9;564;0;0;4,4
14/01/2024 2:00;55;37;7,9;15,6;23,4;1,5;0,61;5;0,5;163;0;71,2;564;0;0;4,2
14/01/2024 3:00;48;42;5,7;15;20,7;1,6;0,55;5,8;0,4;165;0;71,4;564;0;0;4
14/01/2024 4:00;56;24;4,5;11,4;15,9;1,1;0,49;8,4;0,7;136;0;73,1;564;0;0;3,2
14/01/2024 5:00;41;39;8,1;14,1;22,1;2,2;0,55;5,6;0,6;112;0;74,3;564;0;0;4,3
14/01/2024 6:00;42;29;10,8;15,7;26,6;2,3;0,57;4,1;1,3;125;0;74,8;564;0;0;4,2
14/01/2024 7:00;45;31;11,3;14,3;25,6;4,5;0,62;7,4;1,3;122;0;71,8;564;17;0;4
14/01/2024 8:00;50;22;14,9;11,3;26,2;3,8;0,63;13,8;0,8;109;0;60,6;565;153;0;3,7
14/01/2024 9:00;42;42;24;20,8;44,8;2;1,07;21,5;1,2;8;0;53,7;565;334;0;5,8
14/01/2024 10:00;61;35;12;17,7;29,7;1,6;0,78;34,7;1;100;0;45,6;565;431;0;4,8
14/01/2024 11:00;44;13;5,3;2,4;7,7;0,7;0,4;30,7;2,6;93;0;39,1;565;681;0;1,2
14/01/2024 12:00;19;17;5,4;1,8;7,2;0,8;0,39;34,1;1,3;84;0;36,3;564;750;0;1,4
14/01/2024 13:00;18;12;4;1,4;5,4;1;0,42;34,7;0,9;125;0;30,6;564;761;0;1,1
14/01/2024 14:00;16;14;3,9;1,1;5;1,3;0,49;35,3;1,7;175;0;28,5;563;701;0;0,9
14/01/2024 15:00;28;14;3,3;0,9;4,2;1,5;0,44;0;1,9;148;0;25,1;562;609;0;0,8
14/01/2024 16:00;51;10;3,7;1,2;4,8;1,4;0,39;0;1,9;127;0;17,9;562;428;0;0,7
14/01/2024 17:00;40;7;3,7;1,9;5,6;1,5;0,39;0;1,7;172;0;27;562;217;0;1,1
14/01/2024 18:00;26;17;7,9;9,3;17,2;2;0,74;0;3,3;248;0;55,4;563;44;0;2,4
14/01/2024 19:00;38;21;8,4;13;21,4;2,1;0,82;19,9;2,2;244;0;69,9;563;0;0;3
14/01/2024 20:00;39;21;6,3;13,3;19,5;2,4;0,74;16,7;0,7;211;0;65,2;563;0;0;2,7
14/01/2024 21:00;37;15;4,1;7,7;11,8;1,1;0,55;16,4;1,5;128;0;62,3;564;0;0;1,7
14/01/2024 22:00;28;17;5,5;11,3;16,9;1,3;0,61;10,8;1,5;126;0;64,3;564;0;0;2
14/01/2024 23:00;36;13;4,5;8;12,5;1,1;0,47;13,7;1,7;128;0;65;564;0;0;1,9
15/01/2024 0:00;21;11;3,1;6,4;9,5;1,3;0,43;16,1;1,7;125;0;64,5;564;0;0;1,6
15/01/2024 1:00;21;9;3,2;3,6;6,8;1;0,36;19,8;1,7;126;0;65,7;564;0;0;1,5
15/01/2024 2:00;15;10;2,9;2,8;5,7;1,1;0,32;21,6;1,3;125;0;68,5;564;0;0;1,4
15/01/2024 3:00;14;12;2,7;2,2;4,9;1,4;0,33;24,1;1,6;115;0;68,7;563;0;0;1,6
15/01/2024 4:00;20;17;2,5;2,7;5,2;2,1;0,3;22,6;1,7;112;0;66;563;0;0;2,8
15/01/2024 5:00;22;13;3,8;3,6;7,4;2,6;0,32;24,3;1,1;84;0;56,9;564;0;0;2
15/01/2024 6:00;20;16;6,2;14,1;20,3;2,2;0,44;12,2;1,1;131;0;58;564;0;0;3,3
15/01/2024 7:00;22;14;10,3;11,8;22;1,5;0,53;15,4;1,9;107;0;56,7;564;16;0;2,4
15/01/2024 8:00;23;11;14,2;8,5;22,8;2,3;0,54;19,4;2,4;94;0;44,7;564;165;0;3,2
15/01/2024 9:00;27;7;11,4;6,7;18,1;1,8;0,41;22,2;1,1;103;0;34,4;565;342;0;3
15/01/2024 10:00;19;6;7,3;4,2;11,6;1,1;0,37;25,3;1;136;0;28;565;556;0;2,6
15/01/2024 11:00;31;7;4,4;2,1;6,5;1;0,3;27,3;1,6;152;0;23,4;564;687;0;1
15/01/2024 12:00;10;4;3,6;1,1;4,6;1;0,3;27,4;2,4;153;0;24,7;564;762;0;0,8
15/01/2024 13:00;29;11;5,8;2,1;7,8;1,5;0,89;25,2;2,6;97;0;24,4;563;771;0;1,3
15/01/2024 14:00;0;13;5,9;2;7,9;1,6;0,94;25,6;2,5;97;0;24,7;563;721;0;1,7
15/01/2024 15:00;49;11;5,6;2,1;7,7;1,5;0,42;0;2,5;109;0;28,4;562;589;0;1,5
15/01/2024 16:00;28;11;7,8;2,9;10,7;1,6;0,5;0;2,6;89;0;30,2;562;412;0;2,1
15/01/2024 17:00;0;11;8,9;4,5;13,4;1,5;0,62;0;2,5;95;0;32,9;562;165;0;2,5
15/01/2024 18:00;35;11;10,4;8,5;18,9;1,5;0,66;20,6;1,9;99;0;40,5;562;26;0;2,9
15/01/2024 19:00;33;11;7,2;12,9;20;1,8;0,7;16,2;1,5;122;0;49,2;563;0;0;3,3
15/01/2024 20:00;33;20;5,3;15,2;20,4;1,9;0,7;13,8;1,1;127;0;57,7;563;0;0;2,9
15/01/2024 21:00;32;17;8,8;13,7;22,5;1,3;0,66;15,3;1,6;108;0;58,8;564;0;0;3
15/01/2024 22:00;28;9;5,8;11,6;17,4;1,1;0,64;16,6;1,5;105;0;62,5;564;0;0;2,6
15/01/2024 23:00;34;13;4,2;10;14,2;1,2;0,6;17,2;1,3;122;0;64,4;564;0;0;2,2
16/01/2024 0:00;27;14;3,4;9;12,4;1,5;0,5;17,2;1,3;123;0;66,5;564;0;0;2,2
16/01/2024 1:00;25;10;3,1;7,4;10,5;1,3;0,38;15,5;1,1;119;0;64,1;563;0;0;1,6
16/01/2024 2:00;19;9;2,9;6;8,9;2,5;0,31;16,4;1,1;126;0;61,9;563;0;0;1,4
16/01/2024 3:00;14;10;3,2;7,5;10,7;3;0,27;14,4;1,3;113;0;56,8;563;0;0;1,8
16/01/2024 4:00;28;10;2,4;7;9,4;3,3;0,29;15,4;1,5;111;0;54,8;562;0;0;1,7
16/01/2024 5:00;0;1;6,3;12,6;18,8;1,8;0,31;11,2;1,5;114;0;48,5;563;0;0;1
16/01/2024 6:00;0;12;16,2;17,9;34,1;1,7;0,68;5,5;0,8;118;0;51,3;563;0;0;4,4
16/01/2024 7:00;0;9;8,6;11,4;20;1,4;0,57;10,9;1,1;124;0;56,9;563;14;0;2,5
16/01/2024 8:00;0;16;24,8;13,7;38,5;2,8;0,74;9,2;1;130;0;45,7;564;148;0;4,6
16/01/2024 9:00;53;15;13,4;8;21,5;1,8;0,44;18,8;1,7;120;0;32,1;564;345;0;2,8
16/01/2024 10:00;24;8;0;0;0;0;0;0;1,6;125;0;27,3;564;564;0;1,1
16/01/2024 11:00;17;6;3,9;1,8;5,7;1,3;0,32;26;2,1;149;0;26,7;564;711;0;1
16/01/2024 12:00;24;7;5,1;1,9;7;1,3;0,39;25,5;2,5;106;0;27,2;563;748;0;1,4
16/01/2024 13:00;37;5;6,3;2,1;8,3;1,2;0,4;25;2,7;108;0;29,2;563;744;0;1
16/01/2024 14:00;15;6;5,3;0,9;6,3;1,5;0,4;0;2,6;113;0;30,1;562;703;0;1
16/01/2024 15:00;25;9;3,2;0,8;4;1,5;0,41;0;2,7;118;0;30,9;562;582;0;1,3
16/01/2024 16:00;25;12;5,4;1,8;7,2;1,6;0,45;27,8;2,5;108;0;32,6;562;368;0;1,3
16/01/2024 17:00;18;13;4,9;2,6;7,4;1,6;0,5;27,1;1,9;123;0;33;562;211;0;1,2
16/01/2024 18:00;28;11;5,2;5,8;11;1,6;0,54;22,7;1,9;122;0;37,8;562;42;0;1,6
16/01/2024 19:00;19;14;10,3;11,5;21,8;1,5;0,8;17;1,9;105;0;50,2;563;0;0;2,7
16/01/2024 20:00;23;14;5,5;11,5;17;1,9;0,64;15,3;1,5;127;0;59,8;564;0;0;2,7
16/01/2024 21:00;33;15;7,7;13,8;21,5;1,7;0,64;13,1;1,5;123;0;62,5;564;0;0;2,7
16/01/2024 22:00;31;14;5,7;9,7;15,5;1,4;0,53;17;1,8;122;0;65,5;565;0;0;3,4
16/01/2024 23:00;33;10;3,2;3,9;7,2;1,1;0,41;20,8;1,5;129;0;68,1;565;0;0;1,5
17/01/2024 0:00;19;8;3,8;5,8;9,7;1,3;0,35;17,5;1,4;115;0;59,4;564;0;0;1,2
17/01/2024 1:00;0;23;4,3;10,3;14,5;1,4;0,33;13,1;1,1;125;0;46,1;564;0;0;1,6
17/01/2024 2:00;24;15;5;13,8;18,7;2;0,31;9;0,8;126;0;44,5;564;0;0;2
17/01/2024 3:00;16;16;5,6;15,5;21,1;1,4;0,29;5,8;0,4;126;0;43,3;563;0;0;2,4
17/01/2024 4:00;25;17;14,8;17,4;32,2;2,8;0,38;2,6;0,4;189;0;46,2;563;0;0;4,2
17/01/2024 5:00;37;20;42,3;19,3;61,6;2,6;0,59;2,4;0,4;188;0;46,2;563;0;0;6,2
17/01/2024 6:00;54;36;130,2;25,9;156,1;6;1,73;3,5;0,2;144;0;50,1;564;0;0;21,4
17/01/2024 7:00;87;73;207,6;44,5;252;11,2;2,97;5,2;0,6;211;0;63,4;564;10;0;30
17/01/2024 8:00;162;53;108,6;40,8;149,5;7,9;1,99;6,8;0,5;132;0;50,9;565;152;0;18,2
17/01/2024 9:00;99;16;16,1;12,3;28,4;2,2;0,49;19,5;1,8;114;0;35,3;565;348;0;3,3
17/01/2024 10:00;40;13;5,9;3,6;9,5;1,5;0,4;25,5;1,9;144;0;33,2;565;539;0;1,6
17/01/2024 11:00;74;16;6,1;3,6;9,6;1,3;0,44;24,5;2,1;134;0;32;564;692;0;1,6
17/01/2024 12:00;43;8;5,1;2,4;7,5;1,4;0,44;26,5;2;141;0;31,7;564;642;0;1,3
17/01/2024 13:00;37;12;8,2;4,9;13,1;1,7;0,49;26,1;1,8;119;0;31,6;563;782;0;2
17/01/2024 14:00;42;11;9,1;3,9;13;1,6;0,51;23,7;2,4;93;0;29,4;563;516;0;2,3
17/01/2024 15:00;26;9;9,8;5,2;15,1;1,7;0,57;22;2,5;77;0;36,3;562;261;0;1,9
17/01/2024 16:00;25;16;5,6;4,2;9,8;2,2;0,5;22,1;1,9;134;0;39,2;562;215;0;1,8
17/01/2024 17:00;28;9;8,9;5,5;14,4;2,2;0,57;21,6;1,3;128;0;37,1;562;171;0;5
17/01/2024 18:00;26;10;8,9;7,5;16,4;1,5;0,68;18,4;1,7;97;0;38,7;563;54;0;2
17/01/2024 19:00;25;8;6,8;11,5;18,3;1,9;0,72;14,7;1,3;119;0;52,9;563;0;0;2,3
17/01/2024 20:00;36;25;9,8;16,1;26;1,8;0,86;10,6;1,5;109;0;58,8;564;0;0;3,2
17/01/2024 21:00;34;16;14,4;16,4;30,7;2;0,77;10,5;1,6;102;0;55;565;0;0;3,3
17/01/2024 22:00;24;11;12,4;14,8;27,1;1,2;0,72;11,2;1,6;97;0;54,7;565;0;0;2,1
17/01/2024 23:00;22;11;6,7;11,5;18,2;1,3;0,58;13,7;1,5;102;0;64,2;565;0;0;2,2
18/01/2024 0:00;30;14;5,6;9,1;14,7;1,1;0,46;14,7;1,3;114;0;65,4;565;0;0;2,2
18/01/2024 1:00;28;14;3,2;6,3;9,5;1,3;0,37;16,3;1;121;0;66;564;0;0;1,5
18/01/2024 2:00;13;12;2,9;6,1;9,1;2,1;0,38;15,8;1;112;0;66,3;564;0;0;1,6
18/01/2024 3:00;14;9;3,1;3,8;6,9;2,9;0,35;16,7;0,8;103;0;64,1;563;0;0;1,5
18/01/2024 4:00;13;8;3,6;3,9;7,5;3,4;0,34;16;1,4;95;0;65,1;563;0;0;1,4
18/01/2024 5:00;13;9;5,9;7,3;13,1;3,5;0,39;11,9;1,4;94;0;65,3;563;0;0;2,1
18/01/2024 6:00;18;10;12,3;10,6;22,8;2,6;0,53;8,9;1,3;102;0;65,7;564;0;0;3,2
18/01/2024 7:00;18;7;9,5;9,3;18,8;1,7;0,6;10,6;1;119;0;67,4;564;10;0;2,3
18/01/2024 8:00;0;16;10,3;7,7;18;1,4;0,63;11,8;1,3;127;0;65,7;565;110;0;2,9
18/01/2024 9:00;39;9;8,5;3,2;11,7;1,3;0,47;15,6;1,6;132;0;52,1;565;338;0;2,2
18/01/2024 10:00;42;8;9,3;2,8;12,1;1,3;0,45;18,8;2,4;93;0;39,9;565;511;0;1,6
18/01/2024 11:00;17;6;8,7;2,7;11,4;1,1;0,45;20,3;2,1;95;0;37,4;565;553;0;1,7
18/01/2024 12:00;7;7;5,6;0,7;6,3;1,2;0,42;21,1;2,4;109;0;36,2;564;658;0;1
18/01/2024 13:00;17;5;5,9;0,7;6,5;1,5;0,43;21,6;2,1;118;0;32,6;564;782;0;1,1
18/01/2024 14:00;18;6;5,5;0,8;6,3;1,5;0,46;23,1;2,9;108;0;31,5;563;675;0;1,1
18/01/2024 15:00;37;10;5,7;1,6;7,4;1,6;0,5;24,8;2,9;115;0;32,3;563;556;0;1,6
18/01/2024 16:00;22;10;6,2;2,3;8,5;1,7;0,48;26,4;2,7;114;0;33,4;563;398;0;1,4
18/01/2024 17:00;26;9;6,3;3,6;9,9;1,6;0,5;26,9;2,3;119;0;36,9;563;209;0;1,7
18/01/2024 18:00;31;13;7,6;6,3;13,9;1,8;0,61;23,1;2,1;107;0;40,7;563;40;0;1,9
18/01/2024 19:00;21;13;8,9;12,5;21,4;1,7;0,85;17,4;1,8;103;0;49,4;563;0;0;2,5
18/01/2024 20:00;25;13;11,3;13,4;24,7;1,6;0,84;17,1;1,9;102;0;53,2;564;0;0;2,5
18/01/2024 21:00;28;21;10,5;21,5;32;2,3;0,9;6,8;1,1;131;0;62,8;564;0;0;4,7
18/01/2024 22:00;48;23;18,7;20,5;39,2;3,9;0,89;3,9;0,6;173;0;65,2;564;0;0;4,8
18/01/2024 23:00;52;19;7,7;12,5;20,2;3,8;0,59;11;1,3;111;0;61,6;564;0;0;2,5
19/01/2024 0:00;23;11;8,4;9,6;18;5,2;0,5;13,2;0,8;101;0;60,2;564;0;0;2,3
19/01/2024 1:00;29;13;7,3;10,3;17,6;3,3;0,42;9,1;0,8;207;0;58,5;564;0;0;2,7
19/01/2024 2:00;24;24;5,1;10,7;15,9;2,5;0,34;7,4;0,6;144;0;58,7;563;0;0;3,4
19/01/2024 3:00;33;11;4,9;11,9;16,8;2,2;0,32;6;0,6;169;0;58,5;563;0;0;2,7
19/01/2024 4:00;24;9;7,8;13,3;21,1;2,2;0,34;5,6;0,9;119;0;57,3;563;0;0;2,4
19/01/2024 5:00;22;22;30,7;16,1;46,8;2,9;0,53;3;0,4;164;0;60;563;0;0;6,4
19/01/2024 6:00;49;17;17,5;15,5;33;2,9;0,55;4,5;1,2;133;0;65,7;564;0;0;4
19/01/2024 7:00;29;16;17;15,2;32,1;2,4;0,69;6,1;0,6;188;0;70,2;564;13;0;5,7
19/01/2024 8:00;47;18;37,5;16,4;53,9;7,1;1,04;8,1;0,6;188;0;59,7;565;140;0;7,2
19/01/2024 9:00;58;12;13,1;7;20,1;2,2;0,53;17,7;1,6;111;0;47,2;565;351;0;2,7
19/01/2024 10:00;32;9;7,5;3,5;11;1,8;0,42;22,2;1,8;117;0;38,4;565;545;0;1,9
19/01/2024 11:00;27;6;8,3;3,3;11,6;1,7;0,46;22,8;1,9;99;0;34,9;564;692;0;1,5
19/01/2024 12:00;17;7;5,5;1,7;7,2;1,5;0,41;26,3;1,8;114;0;30,8;564;775;0;1,3
19/01/2024 13:00;25;8;6,6;1,1;7,7;1,5;0,45;26,3;2,7;92;0;29,1;563;761;0;1,1
19/01/2024 14:00;15;5;5,6;0,6;6,2;1,7;0,44;25,4;2,1;120;0;28,1;563;675;0;1,1
19/01/2024 15:00;16;6;9,6;3,4;12,9;1,8;0,56;0;3,3;73;0;33;563;476;0;1,5
19/01/2024 16:00;27;9;10,4;4,4;14,8;2;0,55;0;2,4;74;0;34,4;562;275;0;1,5
19/01/2024 17:00;16;6;6,1;1,7;7,8;1,9;0,48;0;2;111;0;33,3;562;203;0;1,3
19/01/2024 18:00;10;10;6,2;5,3;11,5;1,9;0,57;0;1,8;118;0;39,9;562;30;0;1,6
19/01/2024 19:00;17;13;7,2;10,7;17,9;2;0,74;16,2;1,6;112;0;50,8;563;0;0;2,2
19/01/2024 20:00;36;14;6,2;11,6;17,8;2;0,65;15,5;1,2;138;0;58,9;564;0;0;3,1
19/01/2024 21:00;33;14;3,3;6,7;10;1,4;0,53;20,3;1,2;140;0;60,4;564;0;0;2,2
19/01/2024 22:00;28;15;3,7;7,7;11,4;1,1;0,53;18,3;0,9;155;0;63,1;565;0;0;2,2
19/01/2024 23:00;21;12;4,8;10,6;15,4;1,6;0,55;13,3;1,2;131;0;65,4;565;0;0;2,2
20/01/2024 0:00;35;22;5;9,4;14,3;1,6;0,49;12,3;1,2;134;0;65,2;564;0;0;3,3
20/01/2024 1:00;41;16;3,6;8,7;12,3;1,6;0,43;14,2;1,2;127;0;61,5;564;0;0;1,8
20/01/2024 2:00;31;16;2,6;4,6;7,2;1,8;0,38;18,4;1;109;0;61,2;563;0;0;1,7
20/01/2024 3:00;19;15;3,4;7,6;11;1,9;0,41;14,5;1;125;0;66,1;563;0;0;1,9
20/01/2024 4:00;30;11;3,6;7,7;11,3;2,1;0,42;14;1,2;126;0;68,7;563;0;0;2
20/01/2024 5:00;17;16;6,6;12,3;18,9;1,7;0,49;10,6;0,9;99;0;70,1;563;0;0;2,8
20/01/2024 6:00;27;15;8,5;15,1;23,6;1,8;0,59;9,2;1,1;114;0;67,5;563;0;0;3,5
20/01/2024 7:00;29;12;10,9;15,6;26,5;1,8;0,66;8,1;0,9;115;0;66;564;11;0;3,3
20/01/2024 8:00;33;17;5,1;6,4;11,5;1,5;0,52;15,5;1;135;0;64,9;564;37;0;2,1
20/01/2024 9:00;86;11;6;7;13;1,4;0,52;15,1;0,9;141;0;68,2;565;53;0;2,2
20/01/2024 10:00;31;10;8,6;7,6;16,2;1,4;0,59;15,5;0,8;131;0;69,6;565;110;0;2,9
20/01/2024 11:00;18;11;9,2;5,9;15,1;1,8;0,56;16,3;1,4;112;0;57,1;565;187;0;2,3
20/01/2024 12:00;24;9;9,7;3,2;12,8;1,7;0,54;16,9;2,2;90;0;49,7;564;272;0;1,3
20/01/2024 13:00;14;11;10;3,4;13,3;1,6;0,54;18;2,3;99;0;44,4;564;327;0;1,6
